Local,Nome,Logradouro,Latitude,Longitude
ESTACAO DE METRO,Bay Ridge Av,Bay Ridge Ave,40.634967,-74.023377
ESTACAO DE METRO,Bay Ridge Av,Bay Ridge Ave,40.634967,-74.023377
ESTACAO DE METRO,77th St,77th St,40.629742,-74.02551
ESTACAO DE METRO,77th St,77th St,40.629742,-74.02551
ESTACAO DE METRO,86th St,86th St,40.622687,-74.028398
ESTACAO DE METRO,86th St,86th St,40.622687,-74.028398
ESTACAO DE METRO,95th St,95th St,40.616622,-74.030876
ESTACAO DE METRO,95th St,95th St,40.616622,-74.030876
ESTACAO DE METRO,95th St,95th St,40.616622,-74.030876
ESTACAO DE METRO,7th Av,Park Pl,40.67705,-73.972367
ESTACAO DE METRO,7th Av,Park Pl,40.67705,-73.972367
ESTACAO DE METRO,Prospect Park,Lincoln Rd,40.661614,-73.962246
ESTACAO DE METRO,Parkside Av,Parkside Ave,40.655292,-73.961495
ESTACAO DE METRO,Church Av,Church Ave,40.650527,-73.962982
ESTACAO DE METRO,Beverly Rd,Beverly Rd,40.644031,-73.964492
ESTACAO DE METRO,Cortelyou Rd,Cortelyou Rd,40.640927,-73.963891
ESTACAO DE METRO,Newkirk Av,Newkirk Ave,40.635082,-73.962793
ESTACAO DE METRO,Av H,Avenue H,40.62927,-73.961639
ESTACAO DE METRO,Av J,Avenue J,40.625039,-73.960803
ESTACAO DE METRO,Av M,Avenue M,40.617618,-73.959399
ESTACAO DE METRO,Kings Highway,Kings Hwy,40.60867,-73.957734
ESTACAO DE METRO,Av U,Avenue U,40.5993,-73.955929
ESTACAO DE METRO,Neck Rd,Gravesend Neck Rd,40.595246,-73.955161
ESTACAO DE METRO,Sheepshead Bay,Sheepshead Bay Rd,40.586896,-73.954155
ESTACAO DE METRO,Brighton Beach,,40.577621,-73.961376
ESTACAO DE METRO,Brighton Beach,Brighton Beach Rd,40.577621,-73.961376
ESTACAO DE METRO,Brighton Beach,Brighton Beach Rd,40.577621,-73.961376
ESTACAO DE METRO,Brighton Beach,Brighton Beach Rd,40.577621,-73.961376
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40.576312,-73.968501
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40.576312,-73.968501
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40.576312,-73.968501
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40.576312,-73.968501
ESTACAO DE METRO,West 8th St,Surf Ave,40.576127,-73.975939
ESTACAO DE METRO,West 8th St,Surf Ave,40.576127,-73.975939
ESTACAO DE METRO,Stillwell Av,Mermaid Ave,40.577422,-73.981233
ESTACAO DE METRO,9th Av,New Utrecht Ave,40.646292,-73.994324
ESTACAO DE METRO,Fort Hamilton Parkway,45th St,40.640914,-73.994304
ESTACAO DE METRO,Fort Hamilton Parkway,45th St,40.640914,-73.994304
ESTACAO DE METRO,Fort Hamilton Parkway,44th St,40.640914,-73.994304
ESTACAO DE METRO,Fort Hamilton Parkway,44th St,40.640914,-73.994304
ESTACAO DE METRO,50th St,50th St,40.63626,-73.994791
ESTACAO DE METRO,50th St,50th St,40.63626,-73.994791
ESTACAO DE METRO,50th St,49th St,40.63626,-73.994791
ESTACAO DE METRO,50th St,49th St,40.63626,-73.994791
ESTACAO DE METRO,55th St,55th St,40.631435,-73.995476
ESTACAO DE METRO,55th St,55th St,40.631435,-73.995476
ESTACAO DE METRO,55th St,55th St,40.631435,-73.995476
ESTACAO DE METRO,71st St,71st St,40.619589,-73.998864
ESTACAO DE METRO,71st St,71st St,40.619589,-73.998864
ESTACAO DE METRO,71st St,71st St,40.619589,-73.998864
ESTACAO DE METRO,71st St,71st St,40.619589,-73.998864
ESTACAO DE METRO,79th St,79th St,40.613501,-74.00061
ESTACAO DE METRO,79th St,79th St,40.613501,-74.00061
ESTACAO DE METRO,18th Av,85th St,40.607954,-74.001736
ESTACAO DE METRO,18th Av,85th St,40.607954,-74.001736
ESTACAO DE METRO,18th Av,85th St,40.607954,-74.001736
ESTACAO DE METRO,20th Av,86th St,40.604556,-73.998168
ESTACAO DE METRO,20th Av,86th St,40.604556,-73.998168
ESTACAO DE METRO,20th Av,86th St,40.604556,-73.998168
ESTACAO DE METRO,20th Av,86th St,40.604556,-73.998168
ESTACAO DE METRO,Bay Parkway,86th St,40.601875,-73.993728
ESTACAO DE METRO,Bay Parkway,86th St,40.601875,-73.993728
ESTACAO DE METRO,Bay Parkway,86th St,40.601875,-73.993728
ESTACAO DE METRO,Bay Parkway,86th St,40.601875,-73.993728
ESTACAO DE METRO,25th Av,86th St,40.597704,-73.986829
ESTACAO DE METRO,25th Av,86th St,40.597704,-73.986829
ESTACAO DE METRO,25th Av,86th St,40.597704,-73.986829
ESTACAO DE METRO,25th Av,86th St,40.597704,-73.986829
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40.588841,-73.983765
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40.588841,-73.983765
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40.588841,-73.983765
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40.588841,-73.983765
ESTACAO DE METRO,8th Av,62nd St,40.635064,-74.011719
ESTACAO DE METRO,Fort Hamilton Parkway,62nd St,40.631386,-74.005351
ESTACAO DE METRO,New Utrecht Av,62nd St,40.624842,-73.996353
ESTACAO DE METRO,18th Av,64th St,40.620671,-73.990414
ESTACAO DE METRO,20th Av,64th St,40.61741,-73.985026
ESTACAO DE METRO,Bay Parkway-22nd Av,66th St,40.611815,-73.981848
ESTACAO DE METRO,Kings Highway,Kings Hwy,40.603923,-73.980353
ESTACAO DE METRO,Av U,Avenue U,"40,597,473","-73,979,137"
ESTACAO DE METRO,86th St,86th St,40.592721,-73.97823
ESTACAO DE METRO,121st St,Jamaica Ave,40.700492,-73.828294
ESTACAO DE METRO,121st St,Jamaica Ave,40.700492,-73.828294
ESTACAO DE METRO,111th St,Jamaica Blvd,40.697418,-73.836345
ESTACAO DE METRO,111th St,Jamaica Blvd,40.697418,-73.836345
ESTACAO DE METRO,104th St-102nd St,Jamaica Ave,40.695178,-73.84433
ESTACAO DE METRO,104th St-102nd St,Jamaica Ave,40.695178,-73.84433
ESTACAO DE METRO,Woodhaven Blvd,Jamaica Ave,40.693879,-73.851576
ESTACAO DE METRO,Woodhaven Blvd,Jamaica Ave,40.693879,-73.851576
ESTACAO DE METRO,Forest Parkway-85th St,Jamaica Ave,40.692435,-73.86001
ESTACAO DE METRO,Forest Parkway-85th St,Jamaica Ave,40.692435,-73.86001
ESTACAO DE METRO,Elderts Lane-75th St,Jamaica,40.691324,-73.867139
ESTACAO DE METRO,Elderts Lane-75th St,Jamaica,40.691324,-73.867139
ESTACAO DE METRO,Cypress Hills,Jamaica Ave,40.689941,-73.87255
ESTACAO DE METRO,Cypress Hills,Jamaica Ave,40.689941,-73.87255
ESTACAO DE METRO,Cypress Hills,Jamaica Ave,40.689941,-73.87255
ESTACAO DE METRO,Crescent St,Fulton St,40.683194,-73.873785
ESTACAO DE METRO,Crescent St,Fulton St,40.683194,-73.873785
ESTACAO DE METRO,Norwood Av,Fulton St,40.68141,-73.880039
ESTACAO DE METRO,Norwood Av,,40.68141,-73.880039
ESTACAO DE METRO,Cleveland St,Fulton St,40.679947,-73.884639
ESTACAO DE METRO,Cleveland St,,40.679947,-73.884639
ESTACAO DE METRO,Van Siclen Av,Fulton St,40.678024,-73.891688
ESTACAO DE METRO,Van Siclen Av,,40.678024,-73.891688
ESTACAO DE METRO,Alabama Av,,40.676992,-73.898654
ESTACAO DE METRO,Alabama Av,,40.676992,-73.898654
ESTACAO DE METRO,Chauncey St,Broadway,40.682893,-73.910456
ESTACAO DE METRO,Chauncey St,Broadway,40.682893,-73.910456
ESTACAO DE METRO,Halsey St,Broadway,40.68637,-73.916559
ESTACAO DE METRO,Halsey St,Broadway,40.68637,-73.916559
ESTACAO DE METRO,Gates Av,Broadway,40.68963,-73.92227
ESTACAO DE METRO,Gates Av,Broadway,40.68963,-73.92227
ESTACAO DE METRO,Kosciusko St,Broadway,40.693342,-73.928814
ESTACAO DE METRO,Kosciusko St,Broadway,40.693342,-73.928814
ESTACAO DE METRO,Myrtle Av,Myrtle Ave,40.697207,-73.935657
ESTACAO DE METRO,Myrtle Av,Myrtle Ave,40.697207,-73.935657
ESTACAO DE METRO,Flushing Av,Broadway,40.70026,-73.941126
ESTACAO DE METRO,Flushing Av,,40.70026,-73.941126
ESTACAO DE METRO,Flushing Av,Broadway,40.70026,-73.941126
ESTACAO DE METRO,Flushing Av,Broadway,40.70026,-73.941126
ESTACAO DE METRO,Lorimer St,Broadway,40.703869,-73.947408
ESTACAO DE METRO,Lorimer St,Broadway,40.703869,-73.947408
ESTACAO DE METRO,Hewes St,Broadway,40.70687,-73.953431
ESTACAO DE METRO,Hewes St,Broadway,40.70687,-73.953431
ESTACAO DE METRO,Marcy Av,Broadway,40.708359,-73.957757
ESTACAO DE METRO,Marcy Av,Broadway,40.708359,-73.957757
ESTACAO DE METRO,Marcy Av,Broadway,40.708359,-73.957757
ESTACAO DE METRO,Essex St,Delancey St,40.718315,-73.987437
ESTACAO DE METRO,Essex St,Delancey St,40.718315,-73.987437
ESTACAO DE METRO,Bowery,Delancey St,40.72028,-73.993915
ESTACAO DE METRO,Bowery,Delencey St,40.72028,-73.993915
ESTACAO DE METRO,Metropolitan Av,Metropolitan Ave,40.711396,-73.889601
ESTACAO DE METRO,Fresh Pond Rd,67th Ave,40.706186,-73.895877
ESTACAO DE METRO,Fresh Pond Rd,67th Ave,40.706186,-73.895877
ESTACAO DE METRO,Forest Av,Myrtle Ave,40.704423,-73.903077
ESTACAO DE METRO,Forest Av,Myrtle Ave,40.704423,-73.903077
ESTACAO DE METRO,Seneca Av,Seneca Ave,40.702762,-73.90774
ESTACAO DE METRO,Seneca Av,Seneca Ave,40.702762,-73.90774
ESTACAO DE METRO,Knickerbocker Av,Greene Ave,40.698664,-73.919711
ESTACAO DE METRO,Knickerbocker Av,Greene Ave,40.698664,-73.919711
ESTACAO DE METRO,Central Av,Cedar St,40.697857,-73.927397
ESTACAO DE METRO,Central Av,Cedar St,40.697857,-73.927397
ESTACAO DE METRO,8th Av,14th St,40.739777,-74.002578
ESTACAO DE METRO,8th Av,14th St,40.739777,-74.002578
ESTACAO DE METRO,3rd Av,14th St,40.732849,-73.986122
ESTACAO DE METRO,3rd Av,14th St,40.732849,-73.986122
ESTACAO DE METRO,1st Av,14th St,40.730953,-73.981628
ESTACAO DE METRO,1st Av,14th St,40.730953,-73.981628
ESTACAO DE METRO,Bedford Av,N 7th St,40.717304,-73.956872
ESTACAO DE METRO,Bedford Av,N 7th St,40.717304,-73.956872
ESTACAO DE METRO,Graham Av,Metropolitan Ave,40.714565,-73.944053
ESTACAO DE METRO,Graham Av,Metropolitan Ave,40.714565,-73.944053
ESTACAO DE METRO,Grand St,Bushwick Ave,40.711926,-73.94067
ESTACAO DE METRO,Grand St,Bushwick Ave,40.711926,-73.94067
ESTACAO DE METRO,Montrose Av,Bushwick Ave,40.707739,-73.93985
ESTACAO DE METRO,Montrose Av,Bushwick Ave,40.707739,-73.93985
ESTACAO DE METRO,Morgan Av,Harrison Pl,40.706152,-73.933147
ESTACAO DE METRO,Morgan Av,Harrison Pl,40.706152,-73.933147
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40.706607,-73.922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40.706607,-73.922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40.706607,-73.922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40.706607,-73.922913
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40.703811,-73.918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40.703811,-73.918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40.703811,-73.918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40.703811,-73.918425
ESTACAO DE METRO,Halsey St,Wycoff Ave,40.695602,-73.904084
ESTACAO DE METRO,Halsey St,Wycoff Ave,40.695602,-73.904084
ESTACAO DE METRO,Wilson Av,Wilson Ave,40.688764,-73.904046
ESTACAO DE METRO,Bushwick Av,Bushwick Ave,40.682829,-73.905249
ESTACAO DE METRO,Atlantic Av,New York Ave,40.675345,-73.903097
ESTACAO DE METRO,Atlantic Av,New York Ave,40.675345,-73.903097
ESTACAO DE METRO,Atlantic Av,New York Ave,40.675345,-73.903097
ESTACAO DE METRO,Sutter Av,Sutter Ave,40.669367,-73.901975
ESTACAO DE METRO,Livonia Av,Livonia Ave,40.664038,-73.900571
ESTACAO DE METRO,New Lots Av,New Lots Ave,40.658733,-73.899232
ESTACAO DE METRO,East 105th St,E 105th St,"40,650,573","-73,899,485"
ESTACAO DE METRO,East 105th St,E 105th St,"40,650,573","-73,899,485"
ESTACAO DE METRO,Canarsie - Rockaway Parkway,Rockaway Pkwy,40.646654,-73.90185
ESTACAO DE METRO,Canarsie - Rockaway Parkway,Rockaway Pkwy,40.645757,-73.9025
ESTACAO DE METRO,Canarsie - Rockaway Parkway,E 98th St,40.645957,-73.901741
ESTACAO DE METRO,Franklin Av,Fulton St,40.680596,-73.955827
ESTACAO DE METRO,Park Place,Park Pl,40.674772,-73.957624
ESTACAO DE METRO,Park Place,Park Pl,40.674772,-73.957624
ESTACAO DE METRO,Botanic Gardens,Eastern Pkwy,40.670343,-73.959245
ESTACAO DE METRO,Inwood - 207th St,207th St,40.868072,-73.919899
ESTACAO DE METRO,Inwood - 207th St,207th St,40.868072,-73.919899
ESTACAO DE METRO,Inwood - 207th St,207th St,40.868072,-73.919899
ESTACAO DE METRO,Inwood - 207th St,207th St,40.868072,-73.919899
ESTACAO DE METRO,Dyckman St-200th St,Dyckman St,40.865491,-73.927271
ESTACAO DE METRO,Dyckman St-200th St,Dyckman St,40.865491,-73.927271
ESTACAO DE METRO,Dyckman St-200th St,Dyckman St,40.865491,-73.927271
ESTACAO DE METRO,190th St,192nd St,40.859022,-73.93418
ESTACAO DE METRO,190th St,Margaret Corbin Dr,40.859022,-73.93418
ESTACAO DE METRO,181st St,185th St,40.851695,-73.937969
ESTACAO DE METRO,181st St,181st St,40.851695,-73.937969
ESTACAO DE METRO,175th St,177th St,40.847391,-73.939704
ESTACAO DE METRO,175th St,177th St,40.847391,-73.939704
ESTACAO DE METRO,175th St,177th St,40.847391,-73.939704
ESTACAO DE METRO,175th St,177th St,40.847391,-73.939704
ESTACAO DE METRO,175th St,177th St,40.847391,-73.939704
ESTACAO DE METRO,168th St - Washington Heights,168th St,40.840719,-73.939561
ESTACAO DE METRO,163rd St - Amsterdam Av,161st St,40.836013,-73.939892
ESTACAO DE METRO,163rd St - Amsterdam Av,161st St,40.836013,-73.939892
ESTACAO DE METRO,163rd St - Amsterdam Av,162nd St,40.836013,-73.939892
ESTACAO DE METRO,155th St,155th St,40.830518,-73.941514
ESTACAO DE METRO,155th St,155th St,40.830518,-73.941514
ESTACAO DE METRO,155th St,155th St,40.830518,-73.941514
ESTACAO DE METRO,155th St,155th St,40.830518,-73.941514
ESTACAO DE METRO,155th St,155th St,40.830518,-73.941514
ESTACAO DE METRO,155th St,155th St,40.830518,-73.941514
ESTACAO DE METRO,145th St,145th St,40.824783,-73.944216
ESTACAO DE METRO,145th St,145th St,40.824783,-73.944216
ESTACAO DE METRO,145th St,145th St,40.824783,-73.944216
ESTACAO DE METRO,145th St,145th St,40.824783,-73.944216
ESTACAO DE METRO,135th St,135th St,40.817894,-73.947649
ESTACAO DE METRO,125th St,125th St,40.811109,-73.952343
ESTACAO DE METRO,125th St,125th St,40.811109,-73.952343
ESTACAO DE METRO,125th St,125th St,40.811109,-73.952343
ESTACAO DE METRO,125th St,125th St,40.811109,-73.952343
ESTACAO DE METRO,116th St,116th St,40.805085,-73.954882
ESTACAO DE METRO,116th St,116th St,40.805085,-73.954882
ESTACAO DE METRO,Cathedral Parkway-110th St,109th St,40.800605,-73.958158
ESTACAO DE METRO,Cathedral Parkway-110th St,109th St,40.800605,-73.958158
ESTACAO DE METRO,103rd St,103rd St,40.796092,-73.961454
ESTACAO DE METRO,96th St,96th St,40.791646,-73.964699
ESTACAO DE METRO,86th St,86th St,40.785868,-73.968916
ESTACAO DE METRO,86th St,86th St,40.785868,-73.968916
ESTACAO DE METRO,86th St,86th St,40.785868,-73.968916
ESTACAO DE METRO,81st St - Museum of Natural History,81st St,40.781433,-73.972143
ESTACAO DE METRO,81st St - Museum of Natural History,81st St,40.781433,-73.972143
ESTACAO DE METRO,72nd St,72nd St,40.775594,-73.97641
ESTACAO DE METRO,72nd St,72nd St,40.775594,-73.97641
ESTACAO DE METRO,59th St,57th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,57th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,57th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,59th St,58th St,40.768296,-73.981736
ESTACAO DE METRO,50th St,49th St,40.762456,-73.985984
ESTACAO DE METRO,50th St,50th St,40.762456,-73.985984
ESTACAO DE METRO,50th St,50th St,40.762456,-73.985984
ESTACAO DE METRO,50th St,49th St,40.762456,-73.985984
ESTACAO DE METRO,50th St,50th St,40.762456,-73.985984
ESTACAO DE METRO,50th St,49th St,40.762456,-73.985984
ESTACAO DE METRO,50th St,49th St,40.762456,-73.985984
ESTACAO DE METRO,42nd St,42nd St,40.757308,-73.989735
ESTACAO DE METRO,42nd St,40.th St,40.757308,-73.989735
ESTACAO DE METRO,42nd St,40.th St,40.757308,-73.989735
ESTACAO DE METRO,42nd St,40.th St,40.757308,-73.989735
ESTACAO DE METRO,34th St,,40.752287,-73.993391
ESTACAO DE METRO,34th St,34th St,40.752287,-73.993391
ESTACAO DE METRO,34th St,34th St,40.752287,-73.993391
ESTACAO DE METRO,23rd St,23rd St,40.745906,-73.998041
ESTACAO DE METRO,23rd St,23rd St,40.745906,-73.998041
ESTACAO DE METRO,14th St,16th St,40.740893,-74.00169
ESTACAO DE METRO,14th St,16th St,40.740893,-74.00169
ESTACAO DE METRO,14th St,16th St,40.740893,-74.00169
ESTACAO DE METRO,14th St,16th St,40.740893,-74.00169
ESTACAO DE METRO,14th St,14th St,40.740893,-74.00169
ESTACAO DE METRO,West 4th St,,40.732338,-74.000495
ESTACAO DE METRO,West 4th St,West 3rd St,40.732338,-74.000495
ESTACAO DE METRO,West 4th St,West 3rd St,40.732338,-74.000495
ESTACAO DE METRO,Spring St,Spring St,40.726227,-74.003739
ESTACAO DE METRO,Canal St,West Broadway,40.720824,-74.005229
ESTACAO DE METRO,Canal St,West Broadway,40.720824,-74.005229
ESTACAO DE METRO,Canal St,Laight St,40.720824,-74.005229
ESTACAO DE METRO,Canal St,Canal St,40.720824,-74.005229
ESTACAO DE METRO,Chambers St,Murray St,40.714111,-74.008585
ESTACAO DE METRO,World Trade Center,Park Pl,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,Barclay St,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,Park Pl,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,Park Pl,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,Park Pl,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,,40.712582,-74.009781
ESTACAO DE METRO,World Trade Center,Vesey St,40.712582,-74.009781
ESTACAO DE METRO,Broadway-Nassau,Fulton St,40.710197,-74.007691
ESTACAO DE METRO,Broadway-Nassau,Fulton St,40.710197,-74.007691
ESTACAO DE METRO,High St,Cranberry St,40.699337,-73.990531
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40.692338,-73.987342
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40.692338,-73.987342
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40.692338,-73.987342
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40.692338,-73.987342
ESTACAO DE METRO,Hoyt & Schermerhorn,Schermerhorn St,40.688484,-73.985001
ESTACAO DE METRO,Hoyt & Schermerhorn,Schermerhorn St,40.688484,-73.985001
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40.686113,-73.973946
ESTACAO DE METRO,Clinton & Washington Avs,Fulton Ave,40.683263,-73.965838
ESTACAO DE METRO,Clinton & Washington Avs,Fulton Ave,40.683263,-73.965838
ESTACAO DE METRO,Nostrand Av,Fulton St,40.680438,-73.950426
ESTACAO DE METRO,Nostrand Av,Fulton St,40.680438,-73.950426
ESTACAO DE METRO,Kingston-Throop,Fulton St,40.679921,-73.940858
ESTACAO DE METRO,Kingston-Throop,Fulton St,40.679921,-73.940858
ESTACAO DE METRO,Utica Av,Fulton St,40.679364,-73.930729
ESTACAO DE METRO,Utica Av,Fulton St,40.679364,-73.930729
